league_id,name,type,country,country_code,season,season_start,season_end,logo,flag,standings,is_current,coverage_standings,coverage_fixtures_events,coverage_fixtures_lineups,coverage_fixtures_statistics,coverage_fixtures_players_statistics,coverage_players,coverage_topscorers,coverage_predictions,coverage_odds
112,Super Lig,League,Turkey,TR,2017,2017-08-11,2018-05-19,https://media.api-sports.io/football/leagues/203.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
113,Super Lig,League,Turkey,TR,2016,2016-08-19,2017-06-03,https://media.api-sports.io/football/leagues/203.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
114,Super Lig,League,Turkey,TR,2018,2018-08-10,2019-05-26,https://media.api-sports.io/football/leagues/203.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
115,Botola Pro,League,Morocco,MA,2018,2018-08-25,2019-06-11,https://media.api-sports.io/football/leagues/200.png,https://media.api-sports.io/flags/ma.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
116,Ligue Professionnelle 1,League,Tunisia,TN,2018,2018-08-18,2019-06-15,https://media.api-sports.io/football/leagues/202.png,https://media.api-sports.io/flags/tn.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
117,Super League,League,Switzerland,CH,2017,2017-07-22,2018-05-19,https://media.api-sports.io/football/leagues/207.png,https://media.api-sports.io/flags/ch.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
118,Super League,League,Switzerland,CH,2016,2016-07-23,2017-06-02,https://media.api-sports.io/football/leagues/207.png,https://media.api-sports.io/flags/ch.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
119,Super League,League,Switzerland,CH,2018,2018-07-21,2019-05-25,https://media.api-sports.io/football/leagues/207.png,https://media.api-sports.io/flags/ch.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
120,Prva HNL,League,Croatia,HR,2018,2018-07-27,2019-05-26,https://media.api-sports.io/football/leagues/210.png,https://media.api-sports.io/flags/hr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
121,Prva HNL,League,Croatia,HR,2017,2017-07-14,2018-05-19,https://media.api-sports.io/football/leagues/210.png,https://media.api-sports.io/flags/hr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
122,Prva HNL,League,Croatia,HR,2016,2016-07-15,2017-05-27,https://media.api-sports.io/football/leagues/210.png,https://media.api-sports.io/flags/hr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
123,Tipp3 Bundesliga,League,Austria,AT,2017,2017-07-22,2018-05-27,https://media.api-sports.io/football/leagues/218.png,https://media.api-sports.io/flags/at.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
124,Tipp3 Bundesliga,League,Austria,AT,2016,2016-07-23,2017-05-28,https://media.api-sports.io/football/leagues/218.png,https://media.api-sports.io/flags/at.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
125,Tipp3 Bundesliga,League,Austria,AT,2018,2018-07-27,2019-06-02,https://media.api-sports.io/football/leagues/218.png,https://media.api-sports.io/flags/at.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
126,Premier League,League,Egypt,EG,2018,2018-07-31,2019-07-28,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
127,Premier League,League,Egypt,EG,2017,2017-09-08,2018-05-20,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
128,Premier League,League,Egypt,EG,2016,2016-09-15,2017-07-17,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
129,Liga Nacional de Fútbol,League,Honduras,HN,2018,2018-07-28,2019-06-02,https://media.api-sports.io/football/leagues/234.png,https://media.api-sports.io/flags/hn.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
130,Liga Nacional de Fútbol,League,Honduras,HN,2017,2017-07-30,2018-05-19,https://media.api-sports.io/football/leagues/234.png,https://media.api-sports.io/flags/hn.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
131,Liga Nacional de Fútbol,League,Honduras,HN,2016,2016-07-30,2017-05-28,https://media.api-sports.io/football/leagues/234.png,https://media.api-sports.io/flags/hn.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
132,UEFA Champions League,Cup,World,,2018,2018-06-26,2019-06-01,https://media.api-sports.io/football/leagues/2.png,,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
133,Premier League,League,Russia,RU,2016,2016-07-30,2017-05-21,https://media.api-sports.io/football/leagues/235.png,https://media.api-sports.io/flags/ru.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
134,Premier League,League,Russia,RU,2017,2017-07-15,2018-05-13,https://media.api-sports.io/football/leagues/235.png,https://media.api-sports.io/flags/ru.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
135,Premier League,League,Russia,RU,2018,2018-07-28,2019-05-26,https://media.api-sports.io/football/leagues/235.png,https://media.api-sports.io/flags/ru.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
136,UEFA Nations League,Cup,World,,2018,2018-09-06,2019-06-09,https://media.api-sports.io/football/leagues/5.png,,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
137,UEFA Europa League,Cup,World,,2018,2018-06-26,2019-05-29,https://media.api-sports.io/football/leagues/3.png,,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
138,Primera A,League,Colombia,CO,2018,2018-02-03,2018-12-16,https://media.api-sports.io/football/leagues/239.png,https://media.api-sports.io/flags/co.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
139,Primera A,League,Colombia,CO,2017,2017-02-04,2017-12-18,https://media.api-sports.io/football/leagues/239.png,https://media.api-sports.io/flags/co.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
140,Primera A,League,Colombia,CO,2016,2016-01-30,2016-12-18,https://media.api-sports.io/football/leagues/239.png,https://media.api-sports.io/flags/co.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
141,Serie A,League,Ecuador,EC,2018,2018-02-17,2018-07-17,https://media.api-sports.io/football/leagues/242.png,https://media.api-sports.io/flags/ec.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
142,Serie A,League,Ecuador,EC,2017,2017-01-29,2017-07-09,https://media.api-sports.io/football/leagues/242.png,https://media.api-sports.io/flags/ec.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
143,Serie A,League,Ecuador,EC,2016,2016-02-06,2016-07-24,https://media.api-sports.io/football/leagues/242.png,https://media.api-sports.io/flags/ec.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
144,Veikkausliiga,League,Finland,FI,2018,2018-04-07,2018-10-27,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
145,Veikkausliiga,League,Finland,FI,2017,2017-04-05,2017-10-28,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
146,Veikkausliiga,League,Finland,FI,2016,2016-04-02,2016-10-23,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
147,Primera Division - Apertura,League,Paraguay,PY,2016,2016-01-22,2016-05-22,https://media.api-sports.io/football/leagues/250.png,https://media.api-sports.io/flags/py.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
148,Primera Division - Apertura,League,Paraguay,PY,2017,2017-02-03,2017-06-24,https://media.api-sports.io/football/leagues/250.png,https://media.api-sports.io/flags/py.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
149,Primera Division - Apertura,League,Paraguay,PY,2018,2018-02-02,2018-06-10,https://media.api-sports.io/football/leagues/250.png,https://media.api-sports.io/flags/py.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
150,Copa Do Brasil,Cup,Brazil,BR,2018,2018-01-30,2018-10-18,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
151,Copa Do Brasil,Cup,Brazil,BR,2017,2017-02-22,2017-09-28,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
152,Copa Do Brasil,Cup,Brazil,BR,2016,2016-03-16,2016-12-07,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
153,KNVB Beker,Cup,Netherlands,NL,2018,2018-08-18,2019-05-05,https://media.api-sports.io/football/leagues/90.png,https://media.api-sports.io/flags/nl.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
154,KNVB Beker,Cup,Netherlands,NL,2017,2017-08-19,2018-04-22,https://media.api-sports.io/football/leagues/90.png,https://media.api-sports.io/flags/nl.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
155,KNVB Beker,Cup,Netherlands,NL,2016,2016-08-16,2017-04-30,https://media.api-sports.io/football/leagues/90.png,https://media.api-sports.io/flags/nl.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
156,National,League,France,FR,2018,2018-08-03,2019-05-17,https://media.api-sports.io/football/leagues/63.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
157,National,League,France,FR,2017,2017-08-04,2018-05-11,https://media.api-sports.io/football/leagues/63.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
158,National,League,France,FR,2016,2016-08-05,2017-05-19,https://media.api-sports.io/football/leagues/63.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
159,Liga 3,League,Germany,DE,2018,2018-07-27,2019-05-18,https://media.api-sports.io/football/leagues/80.png,https://media.api-sports.io/flags/de.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
160,Liga 3,League,Germany,DE,2017,2017-07-21,2018-05-12,https://media.api-sports.io/football/leagues/80.png,https://media.api-sports.io/flags/de.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
161,Liga 3,League,Germany,DE,2016,2016-07-29,2017-05-20,https://media.api-sports.io/football/leagues/80.png,https://media.api-sports.io/flags/de.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
162,League One,League,England,GB,2016,2016-08-06,2017-05-20,https://media.api-sports.io/football/leagues/41.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
163,League One,League,England,GB,2017,2017-08-05,2018-05-27,https://media.api-sports.io/football/leagues/41.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
164,League One,League,England,GB,2018,2018-08-04,2019-05-26,https://media.api-sports.io/football/leagues/41.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
165,League Two,League,England,GB,2016,2016-08-06,2017-05-28,https://media.api-sports.io/football/leagues/42.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
166,League Two,League,England,GB,2017,2017-08-05,2018-05-28,https://media.api-sports.io/football/leagues/42.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
167,League Two,League,England,GB,2018,2018-08-04,2019-05-25,https://media.api-sports.io/football/leagues/42.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
168,Championship,League,Scotland,GB,2016,2016-08-06,2017-05-06,https://media.api-sports.io/football/leagues/180.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
169,Championship,League,Scotland,GB,2017,2017-08-05,2018-04-28,https://media.api-sports.io/football/leagues/180.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
170,Championship,League,Scotland,GB,2018,2018-08-04,2019-05-04,https://media.api-sports.io/football/leagues/180.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
171,2e Klasse,League,Belgium,BE,2016,2016-08-05,2017-04-28,https://media.api-sports.io/football/leagues/145.png,https://media.api-sports.io/flags/be.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
172,2e Klasse,League,Belgium,BE,2017,2017-08-04,2018-04-29,https://media.api-sports.io/football/leagues/145.png,https://media.api-sports.io/flags/be.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
173,2e Klasse,League,Belgium,BE,2018,2018-08-03,2019-04-26,https://media.api-sports.io/football/leagues/145.png,https://media.api-sports.io/flags/be.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
174,Erste Liga,League,Austria,AT,2016,2016-07-22,2017-05-26,https://media.api-sports.io/football/leagues/219.png,https://media.api-sports.io/flags/at.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
175,Erste Liga,League,Austria,AT,2017,2017-07-21,2018-05-25,https://media.api-sports.io/football/leagues/219.png,https://media.api-sports.io/flags/at.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
176,Erste Liga,League,Austria,AT,2018,2018-07-27,2019-06-01,https://media.api-sports.io/football/leagues/219.png,https://media.api-sports.io/flags/at.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
177,B PFG,League,Bulgaria,BG,2016,2016-08-06,2017-05-27,https://media.api-sports.io/football/leagues/173.png,https://media.api-sports.io/flags/bg.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
178,B PFG,League,Bulgaria,BG,2017,2017-07-22,2018-05-19,https://media.api-sports.io/football/leagues/173.png,https://media.api-sports.io/flags/bg.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
179,B PFG,League,Bulgaria,BG,2018,2018-07-27,2019-05-23,https://media.api-sports.io/football/leagues/173.png,https://media.api-sports.io/flags/bg.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
180,League One,League,China,CN,2016,2016-03-12,2016-10-22,https://media.api-sports.io/football/leagues/170.png,https://media.api-sports.io/flags/cn.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
181,League One,League,China,CN,2017,2017-03-11,2017-10-28,https://media.api-sports.io/football/leagues/170.png,https://media.api-sports.io/flags/cn.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
182,League One,League,China,CN,2018,2018-03-10,2018-11-03,https://media.api-sports.io/football/leagues/170.png,https://media.api-sports.io/flags/cn.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
183,National Premier Leagues,League,Australia,AU,2016,2016-04-02,2016-09-11,https://media.api-sports.io/football/leagues/189.png,https://media.api-sports.io/flags/au.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
184,National Premier Leagues,League,Australia,AU,2017,2286-11-20,1970-01-01,https://media.api-sports.io/football/leagues/189.png,https://media.api-sports.io/flags/au.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
185,National Premier Leagues,League,Australia,AU,2018,2286-11-20,1970-01-01,https://media.api-sports.io/football/leagues/189.png,https://media.api-sports.io/flags/au.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
186,Primera B,League,Colombia,CO,2016,2016-02-14,2016-12-11,https://media.api-sports.io/football/leagues/240.png,https://media.api-sports.io/flags/co.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
187,Primera B,League,Colombia,CO,2017,2017-02-11,2017-12-06,https://media.api-sports.io/football/leagues/240.png,https://media.api-sports.io/flags/co.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
188,Primera B,League,Colombia,CO,2018,2018-02-10,2018-11-27,https://media.api-sports.io/football/leagues/240.png,https://media.api-sports.io/flags/co.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
189,Druga HNL,League,Croatia,HR,2016,2016-08-19,2017-05-28,https://media.api-sports.io/football/leagues/211.png,https://media.api-sports.io/flags/hr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
190,Druga HNL,League,Croatia,HR,2017,2017-08-18,2018-05-20,https://media.api-sports.io/football/leagues/211.png,https://media.api-sports.io/flags/hr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
191,Druga HNL,League,Croatia,HR,2018,2018-08-24,2019-05-25,https://media.api-sports.io/football/leagues/211.png,https://media.api-sports.io/flags/hr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
192,Africa Cup of Nations,Cup,World,,2015,2015-01-17,2015-02-08,https://media.api-sports.io/football/leagues/6.png,,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
193,Africa Cup of Nations,Cup,World,,2017,2017-01-14,2017-02-05,https://media.api-sports.io/football/leagues/6.png,,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
194,Africa Cup of Nations,Cup,World,,2019,2017-03-22,2019-07-19,https://media.api-sports.io/football/leagues/6.png,,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
195,Asian Cup,Cup,World,,2019,2019-01-05,2019-02-01,https://media.api-sports.io/football/leagues/7.png,,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
196,Asian Cup,Cup,World,,2015,2015-01-09,2015-01-31,https://media.api-sports.io/football/leagues/7.png,,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
197,Asian Cup,Cup,World,,2011,2011-01-07,2011-01-29,https://media.api-sports.io/football/leagues/7.png,,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
198,Coppa Italia,Cup,Italy,IT,2018,2018-07-28,2019-05-15,https://media.api-sports.io/football/leagues/137.png,https://media.api-sports.io/flags/it.svg,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
199,Major League Soccer,League,USA,US,2018,2018-03-03,2018-12-09,https://media.api-sports.io/football/leagues/253.png,https://media.api-sports.io/flags/us.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
200,Major League Soccer,League,USA,US,2017,2017-03-04,2017-12-09,https://media.api-sports.io/football/leagues/253.png,https://media.api-sports.io/flags/us.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
201,Major League Soccer,League,USA,US,2016,2016-03-06,2016-12-11,https://media.api-sports.io/football/leagues/253.png,https://media.api-sports.io/flags/us.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
202,DFB Pokal,Cup,Germany,DE,2016,2016-08-19,2017-05-27,https://media.api-sports.io/football/leagues/81.png,https://media.api-sports.io/flags/de.svg,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
203,DFB Pokal,Cup,Germany,DE,2017,2017-08-11,2018-05-19,https://media.api-sports.io/football/leagues/81.png,https://media.api-sports.io/flags/de.svg,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
204,DFB Pokal,Cup,Germany,DE,2018,2018-08-17,2019-05-25,https://media.api-sports.io/football/leagues/81.png,https://media.api-sports.io/flags/de.svg,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
205,Feminine Division 1,League,France,FR,2016,2286-11-20,1970-01-01,https://media.api-sports.io/football/leagues/64.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
206,Feminine Division 1,League,France,FR,2017,2017-09-03,2018-05-27,https://media.api-sports.io/football/leagues/64.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
207,Feminine Division 1,League,France,FR,2018,2018-08-25,2019-05-04,https://media.api-sports.io/football/leagues/64.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
208,Serie C,League,Italy,IT,2016,2016-08-27,2017-05-07,https://media.api-sports.io/football/leagues/138.png,https://media.api-sports.io/flags/it.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
209,Serie C,League,Italy,IT,2017,2017-08-26,2018-05-06,https://media.api-sports.io/football/leagues/138.png,https://media.api-sports.io/flags/it.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
210,Serie C,League,Italy,IT,2018,2018-09-16,2019-06-15,https://media.api-sports.io/football/leagues/138.png,https://media.api-sports.io/flags/it.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
211,World Cup - Women,Cup,World,,2015,2015-06-06,2015-07-05,https://media.api-sports.io/football/leagues/8.png,,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
212,World Cup - Women,Cup,World,,2011,2011-06-26,2011-07-17,https://media.api-sports.io/football/leagues/8.png,,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
214,Super League Women,League,Belgium,BE,2016,2016-08-26,2017-05-05,https://media.api-sports.io/football/leagues/146.png,https://media.api-sports.io/flags/be.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
215,Super League Women,League,Belgium,BE,2017,2286-11-20,1970-01-01,https://media.api-sports.io/football/leagues/146.png,https://media.api-sports.io/flags/be.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
216,Super League Women,League,Belgium,BE,2018,2018-09-07,2019-05-17,https://media.api-sports.io/football/leagues/146.png,https://media.api-sports.io/flags/be.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
217,Brasileiro Women,League,Brazil,BR,2016,2016-01-20,2016-05-20,https://media.api-sports.io/football/leagues/74.png,https://media.api-sports.io/flags/br.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
218,Brasileiro Women,League,Brazil,BR,2017,2017-03-11,2017-07-20,https://media.api-sports.io/football/leagues/74.png,https://media.api-sports.io/flags/br.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
219,Brasileiro Women,League,Brazil,BR,2018,2018-04-25,2018-08-22,https://media.api-sports.io/football/leagues/74.png,https://media.api-sports.io/flags/br.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
220,National League,League,England,GB,2016,2016-08-06,2017-04-29,https://media.api-sports.io/football/leagues/43.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
221,National League,League,England,GB,2017,2017-08-05,2018-04-28,https://media.api-sports.io/football/leagues/43.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
